215
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 
0, 0, 1, 1, 2, 2, 3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16, 17, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 26, 26, 26, 26, 26, 27, 27, 27, 27, 27, 27, 28, 28, 28, 28, 28, 28, 29, 29, 29, 29, 29, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 60, 61, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 94, 95, 95, 96, 96, 97, 97, 98, 99, 100, 101, 102, 102, 103, 103, 104, 105, 106, 107, 108, 108, 109, 109, 110, 110, 111, 111, 112, 113, 114, 115, 116, 116, 117, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 130, 131, 131, 132, 133, 134, 135, 136, 137, 138, 138, 139, 139, 140, 140, 141, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 151, 151, 151, 151, 151, 151, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 
4, 18, 5, 19, 6, 20, 7, 21, 8, 9, 10, 11, 12, 12, 13, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 36, 37, 44, 45, 31, 33, 36, 37, 44, 45, 30, 32, 38, 39, 46, 47, 31, 33, 38, 39, 46, 47, 34, 34, 35, 35, 52, 53, 40, 41, 42, 43, 62, 63, 64, 65, 48, 49, 50, 51, 126, 128, 127, 129, 54, 55, 56, 57, 58, 59, 60, 61, 82, 83, 84, 85, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 84, 83, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 104, 99, 105, 100, 106, 101, 107, 102, 102, 103, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 118, 113, 119, 114, 120, 115, 121, 116, 116, 117, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 130, 131, 131, 132, 134, 133, 135, 136, 136, 137, 137, 138, 139, 140, 181, 141, 181, 142, 149, 143, 149, 144, 145, 146, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 164, 165, 166, 167, 156, 157, 158, 159, 160, 161, 162, 163, 172, 173, 174, 175, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 180, 180, 180, 181, 
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
4096,40960
4096,40960
4096,40960
4096,40960
4096,40960
4096,40960
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
16777216,167772160
16777216,167772160
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
8388608,83886080
8388608,83886080
8388608,83886080
8388608,83886080
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
8388608,83886080
8388608,83886080
8388608,83886080
8388608,83886080
8388608,83886080
8388608,83886080
8388608,83886080
8388608,83886080
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
131072,1310720
131072,1310720
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
131072,1310720
131072,1310720
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
536870912,5368709120
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
16777216,167772160
16777216,167772160
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
68719476736,687194767360
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
16777216,167772160
4096,40960
4096,40960
4096,40960
16777216,167772160
16777216,167772160
16777216,167772160
184683593728,1846835937280
184683593728,1846835937280
184683593728,1846835937280
184683593728,1846835937280
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
184683593728,1846835937280
184683593728,1846835937280
184683593728,1846835937280
184683593728,1846835937280
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
45088768,450887680
184683593728,1846835937280
